,0
2024-12-03,-0.0038935297981809286
2024-12-04,0.0028587755339507352
2024-12-05,-0.006325622241663312
2024-12-06,0.005996346325419406
2024-12-09,0.001289995384465982
2024-12-10,-0.007465847339454323
2024-12-11,0.007090857616393094
2024-12-12,-0.009915092320664844
2024-12-13,0.015332093555486105
2024-12-16,0.011225875519200486
2024-12-17,-0.001624578158504008
2024-12-18,-0.03261039558617116
2024-12-19,-0.011598343040494357
2024-12-20,0.005795571094178965
2024-12-23,0.009813520174518319
2024-12-24,0.010424965579501407
2024-12-25,0.010424965579501407
2024-12-26,0.0004251870145566272
2024-12-27,-0.006190415486022669
2024-12-30,-0.011159663485384342
2024-12-31,0.0005691789151020851
